Time [s], HR, PULSE, RESP, SpO2
298,83.0,82.0,17.0,95.0
299,83.0,82.0,17.0,95.0
300,83.0,82.0,17.0,95.0
301,83.0,82.0,17.0,95.0
302,83.0,82.0,17.0,95.0
303,83.0,82.0,17.0,95.0
304,83.0,82.0,17.0,95.0
305,83.0,82.0,17.0,95.0
306,83.0,82.0,17.0,95.0
307,84.0,82.0,17.0,95.0
308,84.0,82.0,17.0,95.0
309,84.0,82.0,17.0,95.0
310,84.0,82.0,17.0,95.0
311,84.0,83.0,17.0,95.0
312,84.0,83.0,17.0,95.0
313,84.0,83.0,17.0,95.0
314,84.0,83.0,17.0,95.0
315,84.0,83.0,17.0,95.0
316,84.0,84.0,17.0,95.0
317,85.0,84.0,17.0,95.0
318,85.0,84.0,17.0,95.0
319,84.0,84.0,17.0,95.0
320,84.0,84.0,17.0,95.0
321,84.0,84.0,17.0,95.0
322,84.0,84.0,17.0,95.0
323,84.0,84.0,17.0,95.0
324,84.0,84.0,17.0,95.0
325,84.0,84.0,17.0,95.0
326,84.0,84.0,17.0,95.0
327,83.0,84.0,17.0,95.0
328,84.0,84.0,17.0,95.0
329,83.0,84.0,17.0,95.0
330,83.0,84.0,17.0,95.0
331,84.0,84.0,17.0,95.0
332,84.0,83.0,17.0,95.0
333,83.0,83.0,17.0,95.0
334,84.0,83.0,17.0,95.0
335,84.0,83.0,17.0,95.0
336,84.0,83.0,17.0,95.0
337,83.0,83.0,17.0,95.0
338,84.0,83.0,17.0,95.0
339,84.0,83.0,17.0,95.0
340,83.0,83.0,17.0,95.0
341,84.0,83.0,17.0,95.0
342,84.0,83.0,17.0,95.0
343,84.0,83.0,17.0,95.0
344,84.0,83.0,17.0,95.0
345,84.0,83.0,17.0,95.0
346,84.0,83.0,17.0,95.0
347,83.0,83.0,17.0,95.0
348,83.0,83.0,17.0,95.0
349,83.0,83.0,17.0,95.0
350,83.0,83.0,17.0,95.0
351,83.0,83.0,17.0,95.0
352,83.0,83.0,17.0,95.0
353,83.0,83.0,17.0,95.0
354,83.0,83.0,17.0,95.0
355,84.0,83.0,17.0,95.0
356,84.0,83.0,17.0,95.0
357,84.0,83.0,17.0,95.0
358,84.0,83.0,17.0,95.0
359,84.0,83.0,17.0,95.0
360,84.0,83.0,17.0,95.0
361,83.0,83.0,17.0,95.0
362,84.0,83.0,17.0,95.0
363,84.0,83.0,17.0,95.0
364,84.0,83.0,17.0,95.0
365,83.0,83.0,18.0,95.0
366,83.0,83.0,18.0,95.0
367,84.0,83.0,18.0,95.0
368,83.0,83.0,18.0,95.0
369,84.0,83.0,18.0,95.0
370,84.0,83.0,18.0,95.0
371,84.0,83.0,18.0,95.0
372,84.0,83.0,18.0,95.0
373,84.0,83.0,18.0,95.0
374,84.0,83.0,18.0,95.0
375,84.0,83.0,18.0,95.0
376,84.0,83.0,18.0,95.0
377,84.0,84.0,18.0,95.0
378,84.0,84.0,18.0,95.0
379,84.0,84.0,18.0,95.0
380,84.0,84.0,18.0,95.0
381,84.0,84.0,18.0,95.0
382,84.0,84.0,18.0,95.0
383,84.0,84.0,18.0,95.0
384,84.0,84.0,18.0,95.0
385,84.0,84.0,18.0,95.0
386,84.0,84.0,18.0,95.0
387,84.0,84.0,18.0,95.0
388,84.0,84.0,18.0,95.0
389,84.0,84.0,18.0,95.0
390,84.0,84.0,18.0,95.0
391,84.0,84.0,18.0,95.0
392,84.0,84.0,18.0,95.0
393,84.0,84.0,18.0,95.0
394,84.0,84.0,18.0,95.0
395,84.0,84.0,18.0,95.0
396,84.0,84.0,18.0,95.0
397,84.0,84.0,18.0,95.0
398,84.0,84.0,18.0,95.0
399,84.0,84.0,18.0,95.0
400,83.0,84.0,18.0,95.0
401,83.0,84.0,18.0,95.0
402,83.0,84.0,17.0,95.0
403,83.0,84.0,17.0,95.0
404,82.0,83.0,17.0,95.0
405,82.0,83.0,17.0,95.0
406,82.0,83.0,17.0,95.0
407,82.0,83.0,17.0,95.0
408,82.0,83.0,17.0,95.0
409,82.0,82.0,17.0,95.0
410,83.0,82.0,17.0,95.0
411,83.0,82.0,17.0,95.0
412,83.0,82.0,17.0,95.0
413,83.0,82.0,17.0,95.0
414,84.0,82.0,17.0,95.0
415,84.0,82.0,17.0,95.0
416,84.0,82.0,17.0,95.0
417,84.0,82.0,17.0,95.0
418,84.0,83.0,17.0,95.0
419,84.0,83.0,17.0,95.0
420,84.0,83.0,17.0,95.0
421,84.0,84.0,17.0,95.0
422,84.0,84.0,17.0,95.0
423,84.0,84.0,17.0,95.0
424,84.0,84.0,17.0,95.0
425,84.0,84.0,17.0,95.0
426,84.0,84.0,17.0,95.0
427,84.0,84.0,17.0,95.0
428,84.0,84.0,17.0,95.0
429,84.0,84.0,17.0,95.0
430,84.0,84.0,17.0,95.0
431,84.0,84.0,17.0,95.0
432,84.0,84.0,17.0,95.0
433,84.0,84.0,17.0,95.0
434,84.0,84.0,17.0,95.0
435,84.0,84.0,17.0,95.0
436,83.0,84.0,17.0,95.0
437,83.0,84.0,17.0,95.0
438,83.0,83.0,17.0,95.0
439,83.0,83.0,17.0,95.0
440,83.0,83.0,17.0,95.0
441,83.0,83.0,17.0,95.0
442,83.0,83.0,17.0,95.0
443,83.0,83.0,17.0,95.0
444,83.0,83.0,17.0,95.0
445,84.0,83.0,17.0,95.0
446,84.0,83.0,17.0,95.0
447,84.0,83.0,17.0,95.0
448,84.0,83.0,17.0,95.0
449,84.0,83.0,17.0,95.0
450,84.0,83.0,17.0,95.0
451,84.0,83.0,17.0,95.0
452,84.0,83.0,17.0,95.0
453,84.0,84.0,17.0,95.0
454,84.0,84.0,17.0,95.0
455,84.0,84.0,17.0,95.0
456,84.0,84.0,17.0,95.0
457,84.0,84.0,17.0,95.0
458,84.0,84.0,17.0,95.0
459,84.0,84.0,17.0,95.0
460,84.0,84.0,17.0,95.0
461,84.0,84.0,17.0,95.0
462,84.0,84.0,18.0,95.0
463,84.0,84.0,18.0,95.0
464,84.0,84.0,18.0,95.0
465,84.0,84.0,18.0,95.0
466,84.0,84.0,18.0,95.0
467,84.0,84.0,18.0,95.0
468,84.0,84.0,18.0,95.0
469,84.0,84.0,18.0,95.0
470,84.0,84.0,18.0,95.0
471,84.0,84.0,18.0,95.0
472,84.0,84.0,18.0,95.0
473,84.0,84.0,18.0,95.0
474,84.0,84.0,18.0,95.0
475,84.0,84.0,18.0,95.0
476,84.0,84.0,17.0,95.0
477,84.0,84.0,17.0,95.0
478,84.0,84.0,17.0,95.0
479,84.0,84.0,17.0,95.0
480,84.0,84.0,17.0,95.0
0,86.0,88.0,18.0,97.0
1,85.0,88.0,18.0,97.0
2,86.0,88.0,18.0,97.0
3,85.0,88.0,17.0,96.0
4,85.0,87.0,17.0,96.0
5,86.0,87.0,17.0,96.0
6,86.0,87.0,18.0,96.0
7,86.0,87.0,18.0,96.0
8,87.0,86.0,18.0,96.0
9,88.0,86.0,18.0,96.0
10,88.0,86.0,17.0,96.0
11,89.0,86.0,17.0,97.0
12,89.0,87.0,17.0,97.0
13,89.0,87.0,17.0,97.0
14,90.0,87.0,17.0,97.0
15,90.0,87.0,17.0,97.0
16,91.0,88.0,17.0,97.0
17,91.0,88.0,17.0,97.0
18,91.0,88.0,17.0,97.0
19,91.0,88.0,17.0,97.0
20,90.0,89.0,17.0,97.0
21,91.0,89.0,17.0,97.0
22,90.0,89.0,17.0,97.0
23,90.0,90.0,17.0,97.0
24,90.0,90.0,17.0,97.0
25,90.0,90.0,17.0,97.0
26,90.0,90.0,17.0,97.0
27,90.0,90.0,17.0,97.0
28,90.0,90.0,17.0,97.0
29,89.0,89.0,16.0,97.0
30,89.0,89.0,16.0,97.0
31,89.0,89.0,16.0,97.0
32,89.0,89.0,16.0,97.0
33,89.0,89.0,16.0,97.0
34,89.0,88.0,16.0,97.0
35,89.0,88.0,16.0,97.0
36,89.0,88.0,16.0,97.0
37,89.0,88.0,16.0,97.0
38,90.0,88.0,16.0,97.0
39,90.0,88.0,16.0,97.0
40,90.0,88.0,16.0,97.0
41,90.0,88.0,16.0,97.0
42,91.0,88.0,16.0,97.0
43,91.0,88.0,17.0,97.0
44,89.0,89.0,17.0,97.0
45,89.0,89.0,17.0,97.0
46,88.0,89.0,17.0,97.0
47,88.0,90.0,17.0,97.0
48,88.0,90.0,17.0,97.0
49,88.0,90.0,17.0,96.0
50,87.0,90.0,17.0,96.0
51,87.0,89.0,17.0,96.0
52,88.0,89.0,17.0,96.0
53,88.0,89.0,17.0,96.0
54,89.0,88.0,17.0,97.0
55,90.0,88.0,17.0,97.0
56,90.0,88.0,18.0,97.0
57,90.0,88.0,18.0,97.0
58,90.0,88.0,18.0,97.0
59,90.0,88.0,18.0,97.0
60,90.0,88.0,18.0,97.0
61,89.0,88.0,18.0,97.0
62,89.0,88.0,18.0,97.0
63,89.0,89.0,18.0,97.0
64,88.0,89.0,18.0,97.0
65,89.0,89.0,18.0,97.0
66,89.0,89.0,18.0,97.0
67,88.0,89.0,18.0,97.0
68,88.0,89.0,18.0,97.0
69,87.0,89.0,16.0,97.0
70,87.0,89.0,16.0,97.0
71,87.0,89.0,16.0,97.0
72,87.0,89.0,16.0,97.0
73,86.0,88.0,16.0,97.0
74,86.0,88.0,16.0,97.0
75,86.0,88.0,16.0,97.0
76,87.0,87.0,16.0,97.0
77,91.0,86.0,16.0,97.0
78,89.0,85.0,16.0,97.0
79,90.0,85.0,16.0,97.0
80,91.0,85.0,16.0,97.0
81,91.0,85.0,16.0,97.0
82,91.0,86.0,16.0,97.0
83,91.0,86.0,16.0,97.0
84,91.0,87.0,16.0,97.0
85,91.0,88.0,16.0,97.0
86,91.0,89.0,16.0,97.0
87,91.0,89.0,16.0,96.0
88,91.0,90.0,16.0,96.0
89,90.0,90.0,16.0,96.0
90,88.0,90.0,16.0,96.0
91,87.0,91.0,16.0,96.0
92,82.0,91.0,16.0,96.0
93,82.0,91.0,16.0,96.0
94,81.0,91.0,16.0,96.0
95,81.0,90.0,16.0,96.0
96,80.0,90.0,17.0,96.0
97,79.0,87.0,17.0,96.0
98,81.0,85.0,17.0,96.0
99,81.0,83.0,17.0,96.0
100,82.0,81.0,17.0,97.0
101,84.0,79.0,17.0,97.0
102,84.0,79.0,17.0,97.0
103,85.0,77.0,17.0,97.0
104,83.0,77.0,17.0,97.0
105,82.0,78.0,17.0,97.0
106,82.0,79.0,17.0,97.0
107,83.0,80.0,17.0,97.0
108,84.0,81.0,17.0,97.0
109,84.0,82.0,17.0,97.0
110,85.0,83.0,17.0,97.0
111,85.0,83.0,17.0,97.0
112,87.0,83.0,17.0,97.0
113,88.0,82.0,17.0,97.0
114,89.0,83.0,17.0,97.0
115,89.0,83.0,17.0,97.0
116,89.0,84.0,17.0,97.0
117,89.0,85.0,17.0,97.0
118,89.0,85.0,17.0,97.0
119,89.0,86.0,16.0,97.0
120,89.0,87.0,16.0,96.0
121,89.0,88.0,16.0,96.0
122,88.0,88.0,16.0,96.0
123,88.0,88.0,16.0,96.0
124,88.0,88.0,16.0,96.0
125,88.0,88.0,17.0,96.0
126,87.0,88.0,17.0,97.0
127,88.0,89.0,17.0,97.0
128,89.0,88.0,17.0,97.0
129,90.0,88.0,17.0,97.0
130,91.0,88.0,17.0,97.0
131,91.0,88.0,17.0,97.0
132,90.0,87.0,17.0,97.0
133,89.0,87.0,17.0,97.0
134,88.0,88.0,17.0,97.0
135,87.0,89.0,17.0,97.0
136,86.0,90.0,17.0,97.0
137,85.0,91.0,17.0,97.0
138,85.0,91.0,18.0,97.0
139,85.0,91.0,18.0,97.0
140,86.0,90.0,18.0,97.0
141,87.0,89.0,18.0,97.0
142,87.0,87.0,18.0,97.0
143,87.0,86.0,18.0,97.0
144,89.0,85.0,18.0,97.0
145,89.0,85.0,18.0,97.0
146,89.0,85.0,18.0,97.0
147,89.0,85.0,18.0,97.0
148,89.0,86.0,18.0,97.0
149,89.0,86.0,18.0,97.0
150,88.0,87.0,18.0,96.0
151,88.0,87.0,18.0,96.0
152,89.0,87.0,18.0,96.0
153,88.0,88.0,18.0,96.0
154,87.0,88.0,18.0,96.0
155,87.0,88.0,18.0,96.0
156,87.0,88.0,17.0,96.0
157,91.0,88.0,17.0,97.0
158,88.0,88.0,17.0,97.0
159,90.0,88.0,17.0,97.0
160,91.0,88.0,17.0,97.0
161,91.0,88.0,17.0,97.0
162,91.0,88.0,17.0,97.0
163,91.0,88.0,17.0,97.0
164,89.0,88.0,17.0,97.0
165,85.0,89.0,17.0,97.0
166,88.0,89.0,17.0,97.0
167,87.0,90.0,16.0,97.0
168,86.0,91.0,16.0,97.0
169,85.0,91.0,16.0,97.0
170,85.0,91.0,16.0,97.0
171,86.0,91.0,17.0,97.0
172,87.0,90.0,17.0,97.0
173,88.0,89.0,17.0,97.0
174,88.0,88.0,17.0,97.0
175,88.0,87.0,17.0,97.0
176,88.0,86.0,17.0,97.0
177,88.0,86.0,17.0,97.0
178,88.0,87.0,17.0,97.0
179,88.0,87.0,17.0,97.0
180,88.0,88.0,17.0,97.0
181,87.0,88.0,17.0,97.0
182,88.0,88.0,17.0,97.0
183,89.0,89.0,17.0,97.0
184,90.0,88.0,17.0,97.0
185,90.0,88.0,17.0,97.0
186,91.0,88.0,17.0,97.0
187,91.0,88.0,17.0,97.0
188,91.0,88.0,17.0,97.0
189,91.0,88.0,17.0,97.0
190,92.0,88.0,17.0,97.0
191,92.0,88.0,17.0,97.0
192,92.0,89.0,17.0,97.0
193,92.0,89.0,17.0,97.0
194,93.0,90.0,17.0,97.0
195,93.0,90.0,18.0,97.0
196,93.0,91.0,18.0,97.0
197,93.0,91.0,18.0,97.0
198,93.0,92.0,17.0,97.0
199,92.0,92.0,17.0,97.0
200,92.0,92.0,17.0,97.0
201,91.0,92.0,17.0,97.0
202,91.0,93.0,18.0,97.0
203,91.0,93.0,18.0,97.0
204,91.0,93.0,18.0,97.0
205,90.0,93.0,18.0,97.0
206,90.0,93.0,18.0,97.0
207,90.0,92.0,18.0,97.0
208,90.0,92.0,18.0,97.0
209,89.0,91.0,18.0,97.0
210,89.0,91.0,18.0,97.0
211,89.0,90.0,18.0,97.0
212,89.0,90.0,18.0,97.0
213,89.0,90.0,18.0,97.0
214,90.0,90.0,18.0,97.0
215,90.0,89.0,17.0,97.0
216,90.0,89.0,17.0,97.0
217,90.0,89.0,17.0,97.0
218,90.0,89.0,18.0,97.0
219,90.0,89.0,18.0,97.0
220,90.0,89.0,18.0,97.0
221,90.0,89.0,18.0,97.0
222,90.0,89.0,18.0,97.0
223,90.0,89.0,18.0,97.0
224,91.0,89.0,18.0,97.0
225,91.0,89.0,17.0,97.0
226,92.0,89.0,17.0,97.0
227,92.0,89.0,17.0,97.0
228,92.0,89.0,17.0,97.0
229,92.0,89.0,17.0,97.0
230,92.0,89.0,17.0,97.0
231,92.0,90.0,17.0,97.0
232,92.0,90.0,17.0,97.0
233,92.0,90.0,17.0,97.0
234,90.0,91.0,17.0,97.0
235,90.0,92.0,17.0,97.0
236,89.0,92.0,17.0,97.0
237,89.0,92.0,17.0,97.0
238,88.0,92.0,17.0,97.0
239,88.0,92.0,17.0,97.0
240,88.0,91.0,17.0,97.0
241,88.0,90.0,17.0,97.0
242,88.0,89.0,17.0,97.0
243,89.0,89.0,18.0,97.0
244,89.0,88.0,18.0,97.0
245,90.0,88.0,18.0,97.0
246,90.0,88.0,18.0,97.0
247,90.0,88.0,18.0,97.0
248,90.0,88.0,18.0,97.0
249,90.0,88.0,18.0,97.0
250,90.0,88.0,17.0,97.0
251,90.0,88.0,17.0,97.0
252,91.0,88.0,17.0,97.0
253,91.0,89.0,17.0,97.0
254,91.0,89.0,17.0,97.0
255,92.0,89.0,17.0,97.0
256,93.0,89.0,17.0,97.0
257,93.0,89.0,17.0,97.0
258,94.0,90.0,17.0,97.0
259,94.0,90.0,17.0,97.0
260,94.0,91.0,17.0,97.0
261,94.0,91.0,17.0,97.0
262,95.0,92.0,17.0,97.0
263,95.0,93.0,17.0,97.0
264,95.0,93.0,17.0,97.0
265,95.0,94.0,17.0,96.0
266,94.0,94.0,17.0,96.0
267,94.0,94.0,17.0,96.0
268,94.0,95.0,17.0,96.0
269,94.0,95.0,17.0,96.0
270,94.0,95.0,17.0,96.0
271,93.0,95.0,17.0,96.0
272,93.0,95.0,17.0,96.0
273,93.0,95.0,17.0,96.0
274,93.0,95.0,17.0,97.0
275,93.0,95.0,17.0,97.0
276,93.0,94.0,16.0,97.0
277,94.0,94.0,16.0,97.0
278,94.0,94.0,16.0,97.0
279,93.0,94.0,17.0,97.0
280,93.0,93.0,17.0,97.0
281,93.0,93.0,17.0,97.0
282,93.0,93.0,17.0,97.0
283,93.0,93.0,17.0,97.0
284,92.0,93.0,17.0,97.0
285,92.0,93.0,17.0,97.0
286,91.0,93.0,17.0,97.0
287,91.0,93.0,17.0,97.0
288,90.0,92.0,17.0,97.0
289,90.0,92.0,17.0,97.0
290,87.0,92.0,17.0,97.0
291,87.0,91.0,17.0,97.0
292,87.0,91.0,17.0,96.0
293,87.0,90.0,17.0,96.0
294,87.0,90.0,17.0,96.0
295,87.0,89.0,17.0,96.0
296,90.0,88.0,17.0,96.0
297,87.0,87.0,17.0,96.0
298,89.0,86.0,17.0,97.0
299,90.0,86.0,17.0,97.0
300,90.0,86.0,17.0,97.0
301,90.0,86.0,17.0,97.0
302,90.0,86.0,17.0,97.0
303,89.0,86.0,17.0,97.0
304,88.0,87.0,17.0,97.0
305,87.0,88.0,17.0,97.0
306,86.0,89.0,17.0,97.0
307,85.0,90.0,17.0,97.0
308,82.0,90.0,17.0,97.0
309,81.0,89.0,17.0,97.0
310,81.0,89.0,17.0,97.0
311,81.0,87.0,17.0,97.0
312,82.0,85.0,17.0,97.0
313,82.0,84.0,17.0,97.0
314,82.0,82.0,17.0,97.0
315,82.0,81.0,17.0,97.0
316,82.0,81.0,17.0,97.0
317,84.0,80.0,17.0,97.0
318,85.0,80.0,17.0,97.0
319,86.0,80.0,17.0,97.0
320,87.0,81.0,17.0,97.0
321,88.0,81.0,17.0,97.0
322,87.0,82.0,17.0,97.0
323,88.0,83.0,17.0,97.0
324,89.0,84.0,17.0,97.0
325,89.0,85.0,17.0,97.0
326,89.0,86.0,17.0,97.0
327,90.0,86.0,17.0,97.0
328,89.0,87.0,17.0,97.0
329,89.0,88.0,17.0,97.0
330,89.0,88.0,17.0,97.0
331,90.0,89.0,17.0,97.0
332,90.0,89.0,17.0,97.0
333,90.0,89.0,17.0,97.0
334,90.0,89.0,17.0,97.0
335,90.0,89.0,18.0,97.0
336,91.0,89.0,18.0,97.0
337,92.0,89.0,18.0,97.0
338,92.0,89.0,17.0,97.0
339,93.0,89.0,17.0,97.0
340,94.0,89.0,17.0,97.0
341,95.0,89.0,18.0,97.0
342,95.0,90.0,18.0,97.0
343,96.0,90.0,18.0,97.0
344,96.0,91.0,18.0,97.0
345,95.0,91.0,18.0,97.0
346,95.0,92.0,18.0,97.0
347,94.0,93.0,18.0,97.0
348,93.0,94.0,18.0,97.0
349,93.0,94.0,18.0,97.0
350,93.0,95.0,18.0,97.0
351,92.0,95.0,18.0,97.0
352,92.0,95.0,18.0,97.0
353,92.0,95.0,18.0,97.0
354,92.0,94.0,18.0,97.0
355,91.0,94.0,18.0,97.0
356,92.0,93.0,18.0,97.0
357,92.0,93.0,18.0,97.0
358,92.0,93.0,18.0,97.0
359,92.0,93.0,18.0,97.0
360,93.0,92.0,18.0,97.0
361,93.0,92.0,18.0,97.0
362,94.0,91.0,18.0,97.0
363,94.0,91.0,18.0,97.0
364,93.0,91.0,18.0,97.0
365,93.0,91.0,18.0,97.0
366,92.0,91.0,18.0,97.0
367,92.0,92.0,18.0,97.0
368,91.0,92.0,18.0,97.0
369,91.0,93.0,18.0,97.0
370,91.0,92.0,18.0,97.0
371,91.0,92.0,18.0,97.0
372,89.0,92.0,18.0,97.0
373,88.0,91.0,18.0,97.0
374,87.0,91.0,18.0,97.0
375,85.0,90.0,18.0,97.0
376,83.0,90.0,18.0,97.0
377,82.0,90.0,18.0,97.0
378,80.0,89.0,18.0,97.0
379,79.0,89.0,18.0,97.0
380,79.0,87.0,18.0,97.0
381,80.0,86.0,18.0,97.0
382,81.0,84.0,18.0,97.0
383,81.0,83.0,18.0,97.0
384,83.0,81.0,19.0,97.0
385,84.0,80.0,19.0,97.0
386,85.0,79.0,19.0,97.0
387,86.0,79.0,19.0,97.0
388,87.0,80.0,19.0,97.0
389,87.0,81.0,20.0,97.0
390,88.0,82.0,20.0,97.0
391,88.0,83.0,20.0,97.0
392,88.0,84.0,20.0,97.0
393,89.0,85.0,19.0,97.0
394,89.0,86.0,19.0,97.0
395,89.0,87.0,20.0,97.0
396,89.0,87.0,20.0,97.0
397,89.0,87.0,20.0,97.0
398,90.0,87.0,20.0,96.0
399,90.0,88.0,20.0,96.0
400,91.0,88.0,20.0,96.0
401,91.0,88.0,20.0,96.0
402,91.0,88.0,20.0,96.0
403,91.0,88.0,20.0,96.0
404,92.0,89.0,20.0,96.0
405,92.0,89.0,20.0,96.0
406,93.0,89.0,20.0,96.0
407,94.0,89.0,20.0,96.0
408,94.0,89.0,20.0,96.0
409,94.0,89.0,20.0,96.0
410,94.0,89.0,20.0,96.0
411,95.0,90.0,20.0,96.0
412,94.0,91.0,19.0,96.0
413,93.0,92.0,19.0,96.0
414,93.0,93.0,19.0,96.0
415,92.0,93.0,19.0,96.0
416,92.0,94.0,19.0,96.0
417,93.0,94.0,19.0,97.0
418,93.0,94.0,19.0,97.0
419,94.0,94.0,19.0,97.0
420,96.0,93.0,19.0,97.0
421,96.0,93.0,19.0,97.0
422,97.0,92.0,19.0,97.0
423,97.0,92.0,19.0,97.0
424,97.0,92.0,19.0,97.0
425,96.0,93.0,19.0,97.0
426,96.0,94.0,19.0,97.0
427,95.0,94.0,19.0,97.0
428,94.0,95.0,18.0,97.0
429,93.0,96.0,18.0,97.0
430,93.0,96.0,18.0,96.0
431,92.0,96.0,18.0,96.0
432,92.0,96.0,18.0,96.0
433,93.0,96.0,18.0,96.0
434,93.0,95.0,18.0,96.0
435,94.0,95.0,18.0,96.0
436,94.0,94.0,18.0,96.0
437,95.0,93.0,18.0,96.0
438,96.0,93.0,18.0,97.0
439,96.0,93.0,18.0,97.0
440,97.0,93.0,18.0,97.0
441,96.0,93.0,18.0,97.0
442,96.0,93.0,18.0,97.0
443,95.0,94.0,18.0,97.0
444,95.0,94.0,18.0,97.0
445,93.0,94.0,18.0,97.0
446,92.0,95.0,18.0,97.0
447,91.0,95.0,18.0,96.0
448,91.0,96.0,18.0,96.0
449,92.0,96.0,18.0,96.0
450,92.0,96.0,18.0,96.0
451,95.0,95.0,18.0,96.0
452,97.0,94.0,18.0,96.0
453,98.0,92.0,18.0,96.0
454,99.0,92.0,18.0,96.0
455,99.0,91.0,18.0,96.0
456,99.0,91.0,18.0,96.0
457,99.0,92.0,18.0,97.0
458,99.0,93.0,18.0,97.0
459,98.0,95.0,18.0,97.0
460,97.0,96.0,18.0,97.0
461,97.0,97.0,18.0,97.0
462,96.0,98.0,18.0,97.0
463,96.0,99.0,18.0,97.0
464,96.0,99.0,18.0,97.0
465,95.0,98.0,18.0,97.0
466,95.0,98.0,18.0,97.0
467,95.0,98.0,18.0,96.0
468,95.0,97.0,18.0,96.0
469,95.0,96.0,18.0,96.0
470,95.0,95.0,18.0,96.0
471,95.0,95.0,18.0,97.0
472,94.0,95.0,18.0,97.0
473,95.0,95.0,18.0,97.0
474,95.0,94.0,18.0,97.0
475,94.0,94.0,18.0,97.0
476,94.0,94.0,18.0,97.0
477,94.0,95.0,18.0,97.0
478,94.0,95.0,18.0,97.0
479,94.0,95.0,18.0,96.0
480,94.0,95.0,18.0,96.0
0,92.0,91.0,16.0,97.0
1,92.0,91.0,17.0,97.0
2,91.0,91.0,17.0,97.0
3,91.0,91.0,17.0,97.0
4,92.0,91.0,17.0,97.0
5,91.0,91.0,17.0,97.0
6,91.0,91.0,17.0,97.0
7,91.0,91.0,17.0,97.0
8,91.0,91.0,17.0,97.0
9,91.0,91.0,17.0,97.0
10,91.0,91.0,17.0,97.0
11,92.0,91.0,17.0,97.0
12,91.0,90.0,17.0,98.0
13,91.0,90.0,17.0,98.0
14,92.0,90.0,17.0,98.0
15,92.0,90.0,17.0,98.0
16,91.0,90.0,17.0,98.0
17,92.0,90.0,17.0,98.0
18,92.0,91.0,17.0,98.0
19,92.0,91.0,17.0,99.0
20,91.0,91.0,17.0,99.0
21,92.0,91.0,17.0,100.0
22,92.0,91.0,17.0,100.0
23,92.0,91.0,17.0,100.0
24,92.0,91.0,17.0,100.0
25,92.0,91.0,17.0,100.0
26,92.0,91.0,17.0,99.0
27,92.0,91.0,17.0,98.0
28,92.0,91.0,17.0,98.0
29,92.0,91.0,17.0,97.0
30,92.0,91.0,17.0,97.0
31,92.0,91.0,17.0,97.0
32,92.0,91.0,17.0,97.0
33,92.0,91.0,17.0,97.0
34,92.0,91.0,17.0,97.0
35,92.0,91.0,17.0,97.0
36,92.0,91.0,17.0,97.0
37,92.0,91.0,17.0,97.0
38,92.0,91.0,17.0,97.0
39,92.0,91.0,18.0,97.0
40,92.0,91.0,18.0,97.0
41,92.0,91.0,18.0,97.0
42,92.0,91.0,18.0,97.0
43,92.0,91.0,17.0,97.0
44,92.0,91.0,17.0,97.0
45,92.0,91.0,17.0,97.0
46,92.0,91.0,17.0,97.0
47,92.0,91.0,17.0,97.0
48,91.0,91.0,17.0,97.0
49,92.0,91.0,17.0,97.0
50,92.0,91.0,17.0,97.0
51,91.0,91.0,16.0,97.0
52,91.0,91.0,16.0,97.0
53,92.0,91.0,16.0,97.0
54,91.0,91.0,17.0,97.0
55,91.0,91.0,17.0,97.0
56,92.0,91.0,17.0,97.0
57,92.0,91.0,17.0,97.0
58,91.0,91.0,17.0,97.0
59,92.0,91.0,17.0,97.0
60,92.0,91.0,17.0,97.0
61,92.0,91.0,17.0,97.0
62,91.0,91.0,17.0,97.0
63,91.0,91.0,17.0,97.0
64,92.0,91.0,17.0,97.0
65,91.0,91.0,17.0,97.0
66,91.0,91.0,17.0,97.0
67,92.0,91.0,17.0,97.0
68,92.0,91.0,17.0,97.0
69,91.0,91.0,17.0,97.0
70,92.0,91.0,17.0,97.0
71,92.0,91.0,17.0,97.0
72,92.0,91.0,17.0,97.0
73,92.0,91.0,17.0,97.0
74,92.0,91.0,17.0,97.0
75,92.0,91.0,17.0,97.0
76,92.0,91.0,17.0,97.0
77,92.0,91.0,17.0,97.0
78,92.0,91.0,17.0,97.0
79,92.0,92.0,17.0,97.0
80,92.0,92.0,17.0,97.0
81,92.0,92.0,17.0,97.0
82,92.0,92.0,17.0,97.0
83,92.0,92.0,17.0,97.0
84,92.0,92.0,17.0,97.0
85,91.0,92.0,17.0,97.0
86,92.0,92.0,17.0,97.0
87,91.0,92.0,17.0,97.0
88,92.0,91.0,17.0,97.0
89,92.0,91.0,17.0,97.0
90,92.0,91.0,17.0,97.0
91,91.0,91.0,17.0,97.0
92,92.0,91.0,17.0,97.0
93,92.0,91.0,17.0,97.0
94,92.0,91.0,17.0,97.0
95,92.0,91.0,17.0,97.0
96,92.0,91.0,17.0,97.0
97,92.0,91.0,17.0,97.0
98,92.0,92.0,17.0,97.0
99,92.0,92.0,17.0,97.0
100,92.0,92.0,17.0,96.0
101,92.0,92.0,17.0,96.0
102,92.0,92.0,17.0,96.0
103,92.0,92.0,17.0,96.0
104,92.0,92.0,17.0,96.0
105,92.0,92.0,17.0,96.0
106,92.0,92.0,17.0,96.0
107,92.0,92.0,17.0,97.0
108,92.0,92.0,17.0,97.0
109,92.0,92.0,17.0,97.0
110,91.0,92.0,17.0,97.0
111,91.0,92.0,17.0,97.0
